t,S,I,R
0.0,55748,1,0
0.2614013248189628,55747,2,0
0.4715759206935985,55746,3,0
0.5080214794905282,55745,4,0
0.6904212645258473,55745,3,1
0.7850170272740283,55744,4,1
0.8137138087166644,55743,5,1
0.9265489612323878,55742,6,1
0.9320494253372505,55741,7,1
0.9490434087157513,55740,8,1
0.9727827030292621,55739,9,1
0.9747046651751673,55738,10,1
0.9763267841584128,55737,11,1
0.977305432242212,55736,12,1
0.9790840659678138,55735,13,1
0.9804744265804674,55734,14,1
0.9807472728985959,55733,15,1
0.982242902960075,55732,16,1
0.9902914201597417,55731,17,1
0.9935762023874066,55730,18,1
0.9958713010187455,55729,19,1
0.9960087673033323,55728,20,1
1.0001606035262895,55727,21,1
1.0039832985461694,55727,20,2
1.0047232443521268,55726,21,2
1.0057146285772665,55725,22,2
1.0115848759521322,55724,23,2
1.0151494203517255,55723,24,2
1.0168681128517603,55722,25,2
1.0172610394931572,55721,26,2
1.0226971700723997,55720,27,2
1.0248730210434087,55719,28,2
1.0301032164664532,55718,29,2
1.0303489348945645,55717,30,2
1.0310325246490126,55716,31,2
1.034311125550399,55715,32,2
1.0344703782154783,55714,33,2
1.0353131864612017,55713,34,2
1.0353707799353353,55712,35,2
1.0372587292152176,55711,36,2
1.0375708021387415,55710,37,2
1.037849820866266,55709,38,2
1.0387416424772864,55708,39,2
1.0397686732679432,55707,40,2
1.0407003318140253,55706,41,2
1.0440664811302274,55705,42,2
1.0443774712103053,55704,43,2
1.0453977916745205,55704,42,3
1.0460427671782684,55703,43,3
1.047125173037231,55702,44,3
1.0477792146587066,55701,45,3
1.048359807885746,55700,46,3
1.0492856347603143,55699,47,3
1.0538422607653832,55698,48,3
1.0575366706738953,55697,49,3
1.0592181817979052,55696,50,3
1.060066068145517,55695,51,3
1.0619541478540122,55694,52,3
1.0620855092131196,55693,53,3
1.062341677530998,55692,54,3
1.062612079253865,55691,55,3
1.0694370344312212,55690,56,3
1.0699088073312009,55689,57,3
1.0714050557301131,55688,58,3
1.0716252322117885,55687,59,3
1.0722283162786574,55686,60,3
1.07395687255939,55685,61,3
1.0742432217316664,55685,60,4
1.0745064792999452,55684,61,4
1.0747120864693196,55683,62,4
1.0751339612388684,55683,61,5
1.0754480758467713,55682,62,5
1.0754948165344425,55681,63,5
1.0758800174585776,55680,64,5
1.0765030360852292,55679,65,5
1.077992407589903,55678,66,5
1.079906977322775,55677,67,5
1.08032827402952,55676,68,5
1.0811750579810153,55675,69,5
1.0814193170903015,55674,70,5
1.0814416347659115,55673,71,5
1.0815482220362318,55672,72,5
1.0828050236596356,55671,73,5
1.0828447007111626,55670,74,5
1.0850855801157848,55669,75,5
1.0874485459882792,55668,76,5
1.0876495106840156,55667,77,5
1.0896301736354324,55666,78,5
1.0899769282016605,55665,79,5
1.0902345031207836,55664,80,5
1.0929743306370783,55663,81,5
1.093070110163735,55662,82,5
1.0931941650212,55661,83,5
1.0933343716686195,55660,84,5
1.0935001621888059,55659,85,5
1.0936703053285841,55658,86,5
1.094088189856666,55657,87,5
1.09456891126831,55656,88,5
1.0951850474630858,55655,89,5
1.0955096125131165,55654,90,5
1.0955102098530565,55653,91,5
1.095811512005438,55652,92,5
1.0958255739798666,55651,93,5
1.0959030966908223,55650,94,5
1.0959506165472788,55649,95,5
1.0985061773263696,55648,96,5
1.0988922541980917,55647,97,5
1.0996528665036347,55646,98,5
1.1005633432544752,55645,99,5
1.100964818890002,55644,100,5
1.1014503151804138,55643,101,5
1.1027673222125638,55642,102,5
1.1029397086580697,55641,103,5
1.1034648622737342,55641,102,6
1.1046338772358422,55640,103,6
1.1054525782421853,55639,104,6
1.1056689308018022,55638,105,6
1.1057340019323785,55637,106,6
1.1075646765691154,55636,107,6
1.1076997460080489,55635,108,6
1.1083305533573713,55634,109,6
1.1084512413730088,55633,110,6
1.1089357111428777,55632,111,6
1.1103774925537073,55631,112,6
1.110403195927471,55630,113,6
1.110755201171175,55629,114,6
1.1120351112325904,55628,115,6
1.1123922687123413,55627,116,6
1.1135602449693298,55626,117,6
1.11365068868095,55625,118,6
1.113699164440362,55624,119,6
1.113977940195678,55623,120,6
1.1147318057260245,55622,121,6
1.116072302968136,55621,122,6
1.1164868058004238,55620,123,6
1.1164901517114567,55620,122,7
1.116930336071768,55619,123,7
1.1169402463006228,55618,124,7
1.1176114303924725,55618,123,8
1.1177253620555998,55617,124,8
1.1178281747067087,55616,125,8
1.1186328686250122,55615,126,8
1.1190599052880592,55614,127,8
1.1192723115971328,55613,128,8
1.120945172736019,55613,127,9
1.1211034986891972,55612,128,9
1.1220855029391466,55611,129,9
1.1240631776555587,55610,130,9
1.124524392587916,55609,131,9
1.124769975062064,55608,132,9
1.1255249623099033,55607,133,9
1.125637949102506,55606,134,9
1.125739806756802,55605,135,9
1.1257667521831658,55604,136,9
1.1258925752201538,55603,137,9
1.1259357968087493,55602,138,9
1.1280950265521366,55601,139,9
1.129017277448129,55600,140,9
1.1295581619626072,55599,141,9
1.1310428239409516,55598,142,9
1.1317064525188423,55597,143,9
1.1318811121490198,55597,142,10
1.1323637321414874,55596,143,10
1.133038560433736,55595,144,10
1.1332441541847942,55594,145,10
1.1348978908683067,55593,146,10
1.136567233218091,55593,145,11
1.1366006288881711,55592,146,11
1.1376103567031335,55591,147,11
1.1378991356020496,55591,146,12
1.1381484174654948,55590,147,12
1.1385723230256302,55589,148,12
1.1389811068608622,55588,149,12
1.139353066507468,55587,150,12
1.139556974660178,55586,151,12
1.1396030569853262,55585,152,12
1.1396538386982142,55584,153,12
1.139724422322948,55583,154,12
1.1398198966276305,55582,155,12
1.140021899506533,55581,156,12
1.14048470205067,55580,157,12
1.1404945105219257,55580,156,13
1.1413906285076596,55579,157,13
1.1419563979324199,55578,158,13
1.1429183372732297,55577,159,13
1.143583961577116,55576,160,13
1.1437402537093302,55575,161,13
1.1439009013571035,55574,162,13
1.1446021465311285,55573,163,13
1.1447457961555152,55572,164,13
1.145416349795851,55571,165,13
1.1461730275489561,55570,166,13
1.1462801807693284,55569,167,13
1.1466396830537622,55568,168,13
1.1480483350134791,55567,169,13
1.1481807081404116,55566,170,13
1.1490569131695076,55565,171,13
1.149270463271206,55564,172,13
1.1493541183256641,55563,173,13
1.1499779123125176,55562,174,13
1.1500143872520339,55561,175,13
1.150097997144523,55560,176,13
1.1502773503062025,55559,177,13
1.1508213912675327,55558,178,13
1.1516225326067404,55557,179,13
1.1526973795173676,55556,180,13
1.1537976406064996,55555,181,13
1.1545643750098544,55554,182,13
1.1547843041278583,55553,183,13
1.1548524061631809,55552,184,13
1.1549452347592144,55551,185,13
1.1549738445382873,55550,186,13
1.1559423308717984,55549,187,13
1.1560464031126911,55548,188,13
1.1560514862938416,55547,189,13
1.1569242413193557,55547,188,14
1.1575894992451945,55546,189,14
1.1584053742642155,55545,190,14
1.1585094532524771,55544,191,14
1.1586363833469973,55543,192,14
1.158712504996374,55542,193,14
1.1591385375330756,55541,194,14
1.1603927785262538,55540,195,14
1.1606543750387215,55539,196,14
1.1623039165534403,55538,197,14
1.1628696679202173,55538,196,15
1.1632717970480286,55537,197,15
1.1634895620894556,55536,198,15
1.1643291627861017,55535,199,15
1.164486078966461,55534,200,15
1.1648011497818616,55533,201,15
1.1648407555534086,55532,202,15
1.1649077270136343,55532,201,16
1.1653837780796896,55531,202,16
1.1658866740028975,55530,203,16
1.1664498313640248,55529,204,16
1.1666720882277235,55528,205,16
1.1667500554616146,55527,206,16
1.1676193506077626,55526,207,16
1.168062877567383,55525,208,16
1.1682969992178012,55524,209,16
1.1705579518585054,55523,210,16
1.1722962017949514,55522,211,16
1.1726189744672513,55521,212,16
1.1735247808916855,55520,213,16
1.1739068768459364,55519,214,16
1.1744371677435956,55518,215,16
1.175366443768912,55517,216,16
1.175912450663359,55516,217,16
1.1761812439084278,55515,218,16
1.1761817895622617,55514,219,16
1.1764249009114518,55513,220,16
1.1766861159151552,55512,221,16
1.1769280176819372,55512,220,17
1.1779432210552068,55511,221,17
1.1783094309356141,55510,222,17
1.1784044160640443,55509,223,17
1.1785672105573746,55508,224,17
1.1790047387087907,55508,223,18
1.179123743688753,55507,224,18
1.1800412943613698,55506,225,18
1.1800933723812048,55505,226,18
1.180233023753536,55504,227,18
1.180320815441056,55503,228,18
1.1809346764394602,55502,229,18
1.1811302632844096,55501,230,18
1.1811389062330793,55500,231,18
1.1813654599297587,55499,232,18
1.1814471354144536,55499,231,19
1.1819327139589422,55498,232,19
1.1819933446513973,55497,233,19
1.182580831828962,55496,234,19
1.1828245658305743,55495,235,19
1.1828983895556455,55494,236,19
1.1830857584319276,55493,237,19
1.1835551537846385,55492,238,19
1.1837422108923894,55491,239,19
1.1838338628993652,55490,240,19
1.1839345040733917,55489,241,19
1.1845203252146292,55488,242,19
1.1846318069405866,55487,243,19
1.1847052304016024,55486,244,19
1.1849684900852817,55485,245,19
1.1850452610612712,55485,244,20
1.1853736036356899,55484,245,20
1.1854300312640973,55483,246,20
1.1856005745709208,55482,247,20
1.1858811793314998,55481,248,20
1.1859358005981975,55480,249,20
1.1864270835714366,55479,250,20
1.1864526121311314,55478,251,20
1.1867535174049062,55477,252,20
1.1869192355686415,55476,253,20
1.187012423219556,55475,254,20
1.1870186193249828,55474,255,20
1.1871069289742346,55473,256,20
1.1871168508614698,55472,257,20
1.1872272292651704,55471,258,20
1.1876456441000327,55470,259,20
1.1876972467441445,55469,260,20
1.187868554472587,55468,261,20
1.187914408478984,55467,262,20
1.1882027695328745,55466,263,20
1.1886334248022692,55465,264,20
1.1890142441345826,55464,265,20
1.1891118770545859,55463,266,20
1.1891210585268868,55462,267,20
1.1892445890561971,55461,268,20
1.1895365931719786,55460,269,20
1.1899287367811675,55459,270,20
1.190073606666628,55458,271,20
1.1902044485322416,55457,272,20
1.1904743944253262,55456,273,20
1.1906253619451483,55456,272,21
1.1908977775356115,55455,273,21
1.1908995884033182,55454,274,21
1.1909609048888257,55453,275,21
1.1910532750658105,55452,276,21
1.1910947049361034,55451,277,21
1.1911202802342427,55450,278,21
1.191266582432091,55449,279,21
1.1913810365558208,55448,280,21
1.1914740370138852,55447,281,21
1.191559590514065,55446,282,21
1.1916035848777986,55445,283,21
1.191609513354044,55444,284,21
1.1916219715501433,55443,285,21
1.1916454649551338,55442,286,21
1.1916667684746431,55441,287,21
1.1916794066624061,55440,288,21
1.1920358385802772,55439,289,21
1.1920694338470432,55438,290,21
1.1920765331061622,55437,291,21
1.1920885937979158,55436,292,21
1.192215286595653,55435,293,21
1.1922212555461085,55434,294,21
1.1922713524685709,55433,295,21
1.1925910434929368,55432,296,21
1.1926182230901932,55431,297,21
1.1926258421899816,55430,298,21
1.1926364325519783,55429,299,21
1.192640684519126,55428,300,21
1.1926454537248152,55427,301,21
1.1926563495018407,55426,302,21
1.1928633236828803,55425,303,21
1.1929596682110033,55424,304,21
1.19299797809545,55423,305,21
1.193107055623169,55422,306,21
1.1934470743124357,55421,307,21
1.1934720071040426,55420,308,21
1.1935912599238352,55419,309,21
1.1936656785902426,55418,310,21
1.1936986063031,55417,311,21
1.1937433487306714,55416,312,21
1.1937451583290486,55415,313,21
1.1937644593200059,55414,314,21
1.1937926711882665,55413,315,21
1.193810326281145,55412,316,21
1.193859342488316,55411,317,21
1.1938759244969914,55410,318,21
1.1939542422951557,55409,319,21
1.1939675739669238,55408,320,21
1.1941354723867326,55407,321,21
1.194204094124726,55406,322,21
1.1942098886554091,55405,323,21
1.1942431240251894,55404,324,21
1.1942574277998785,55403,325,21
1.1944465710348593,55402,326,21
1.1945641900924682,55401,327,21
1.1946941778077445,55400,328,21
1.194712934217086,55399,329,21
1.1947697239987751,55398,330,21
1.1948614562588626,55397,331,21
1.194876871562653,55396,332,21
1.1949713857911326,55395,333,21
1.1950810672455952,55394,334,21
1.195111303889944,55393,335,21
1.1951710580203645,55392,336,21
1.1953710074031747,55391,337,21
1.1954409377747357,55390,338,21
1.1954601670382548,55389,339,21
1.195477242155325,55388,340,21
1.1955160260420943,55387,341,21
1.1955563296661695,55386,342,21
1.1956657566374698,55385,343,21
1.1956803193907117,55384,344,21
1.1958218054384437,55383,345,21
1.19588257012771,55382,346,21
1.195906698233923,55381,347,21
1.1959151152288998,55380,348,21
1.1959916492947704,55379,349,21
1.1962662095403742,55378,350,21
1.1963018559726675,55377,351,21
1.1963238513505228,55376,352,21
1.1964222670784144,55375,353,21
1.1964229875851424,55374,354,21
1.1964365740593925,55373,355,21
1.1965084840610893,55372,356,21
1.196536130162668,55371,357,21
1.1966516552654562,55370,358,21
1.1967404007522897,55369,359,21
1.1967616769401999,55368,360,21
1.1968257112073046,55367,361,21
1.196909365894494,55366,362,21
1.196934450655647,55365,363,21
1.1969387323494294,55364,364,21
1.196978055367491,55363,365,21
1.1970270374030048,55362,366,21
1.1970341935269975,55361,367,21
1.1971589393992403,55360,368,21
1.1971732067039635,55359,369,21
1.1972168266351142,55358,370,21
1.1972207869840545,55357,371,21
