t,S,I,R
0.0,55748,1,0
0.023170724707545,55747,2,0
0.032747284779491126,55747,1,1
0.5111557115957565,55746,2,1
0.5437879946857646,55745,3,1
0.6469344011004374,55744,4,1
0.6973209998521087,55744,3,2
0.7489713968331492,55743,4,2
0.7915072582475635,55742,5,2
0.7966289061572778,55742,4,3
1.1860256196938588,55741,5,3
1.2107612756566537,55740,6,3
1.228456162904523,55739,7,3
1.2524952645557879,55738,8,3
1.305311680507361,55737,9,3
1.3068053101171928,55736,10,3
1.3226456760422005,55736,9,4
1.335993174392587,55735,10,4
1.3423102282682748,55734,11,4
1.3649086627416995,55734,10,5
1.3945813837737893,55733,11,5
1.4011446421073992,55732,12,5
1.4505476911750486,55731,13,5
1.466191700166312,55730,14,5
1.4812708568476742,55729,15,5
1.4877817723683455,55728,16,5
1.4885848376380795,55727,17,5
1.4941527529240013,55726,18,5
1.4963348763167792,55725,19,5
1.4982045820626555,55724,20,5
1.5036404374436352,55723,21,5
1.5111976246884096,55722,22,5
1.523233822282952,55721,23,5
1.5389107112648854,55720,24,5
1.541595092372371,55719,25,5
1.543357772915673,55719,24,6
1.5436289607912344,55718,25,6
1.5481640804195662,55717,26,6
1.5488415373622206,55716,27,6
1.5566637952468452,55716,26,7
1.5598140151794808,55715,27,7
1.5728987450761363,55714,28,7
1.5756006679411039,55713,29,7
1.5895141166793694,55712,30,7
1.5935238318771467,55711,31,7
1.5955203227087578,55710,32,7
1.605033928217329,55709,33,7
1.6058899694595967,55708,34,7
1.6071947198414893,55707,35,7
1.611598391713418,55706,36,7
1.613554535754738,55705,37,7
1.6238787249359183,55704,38,7
1.6258306504930282,55704,37,8
1.6354376982582306,55703,38,8
1.6366980315056268,55702,39,8
1.6370781805140648,55701,40,8
1.6422100649455698,55701,39,9
1.6439021442794473,55700,40,9
1.6471687983578087,55699,41,9
1.6472838419464602,55698,42,9
1.65207697340199,55697,43,9
1.652421800707075,55696,44,9
1.6526442220136957,55695,45,9
1.6547684799611806,55694,46,9
1.6561596888858376,55693,47,9
1.6572093779503638,55692,48,9
1.6589961975723053,55691,49,9
1.6603749442429154,55690,50,9
1.661627804730599,55690,49,10
1.663521371107898,55689,50,10
1.6648820658381092,55688,51,10
1.6658940481049203,55687,52,10
1.666352170408507,55686,53,10
1.667045154284607,55685,54,10
1.6684451744773072,55684,55,10
1.6712270598162735,55683,56,10
1.6717507546591381,55682,57,10
1.6730251462079013,55682,56,11
1.6750566394631263,55681,57,11
1.676461975697182,55680,58,11
1.6813195094923241,55679,59,11
1.6852919610637682,55679,58,12
1.6889298759386289,55678,59,12
1.6904316430631379,55677,60,12
1.6912481324757893,55676,61,12
1.6925980199507265,55675,62,12
1.6931106892146752,55674,63,12
1.6932840603619546,55673,64,12
1.6941471339711613,55672,65,12
1.697255437218101,55671,66,12
1.6982692285239227,55671,65,13
1.6989780454915264,55670,66,13
1.7035430268549934,55669,67,13
1.7037987937643118,55668,68,13
1.7042562269206283,55667,69,13
1.7046168283563121,55666,70,13
1.7067864845711171,55666,69,14
1.7072752155476132,55665,70,14
1.7075126307871211,55664,71,14
1.7092601068508158,55663,72,14
1.710574927153028,55662,73,14
1.710741020996425,55661,74,14
1.711645035207719,55660,75,14
