t,S,I,R
0.0,55748,1,0
2.8755473268139986,55747,2,0
3.39093309831748,55746,3,0
3.4022457874591074,55745,4,0
3.4712566344410476,55744,5,0
3.6882298356937704,55744,4,1
3.718932614706359,55743,5,1
3.7704964631069924,55742,6,1
3.9735064476146693,55742,5,2
4.146227584181494,55741,6,2
4.197440369807578,55740,7,2
4.361298639490108,55739,8,2
4.497764854374205,55738,9,2
4.573709967019991,55737,10,2
4.584004485861579,55736,11,2
4.605215858796774,55736,10,3
4.622668791169352,55735,11,3
4.749554018415604,55735,10,4
4.803452719937167,55734,11,4
4.825667801668213,55733,12,4
4.883149654872724,55732,13,4
4.971015431394599,55731,14,4
5.019624976763588,55730,15,4
5.064394680368248,55729,16,4
5.082706624014085,55728,17,4
5.120616206254465,55728,16,5
5.202506248578149,55727,17,5
5.210294856831569,55726,18,5
5.237796260519178,55725,19,5
5.28603924068874,55724,20,5
5.298228609208152,55723,21,5
5.305381785919508,55722,22,5
5.356677365387,55721,23,5
5.367073991429024,55720,24,5
5.3966524226034815,55719,25,5
5.398211794948864,55718,26,5
5.406011341299267,55717,27,5
5.414006468041581,55716,28,5
5.4146956162849005,55715,29,5
5.430080278722609,55714,30,5
5.439831648436855,55713,31,5
5.445068287742015,55712,32,5
5.469137742730293,55712,31,6
5.4727615295756475,55711,32,6
5.480655298660222,55710,33,6
5.493311424114371,55709,34,6
5.49545167002517,55708,35,6
5.497735832854529,55707,36,6
5.4991883597056415,55706,37,6
5.501923284029068,55705,38,6
5.502522316584985,55704,39,6
5.5049389369392525,55703,40,6
5.5064756876388925,55702,41,6
5.509377549867408,55701,42,6
5.5096378153746,55700,43,6
5.510255974683585,55699,44,6
5.511233745261587,55698,45,6
5.511574693478847,55697,46,6
5.511660686671859,55696,47,6
5.512298180984765,55695,48,6
5.513126555895583,55694,49,6
5.513242057177167,55693,50,6
5.5134709384876475,55692,51,6
5.513579764235509,55691,52,6
5.5141953359942315,55690,53,6
5.5147979775235765,55689,54,6
5.514933813450839,55688,55,6
5.51572242544725,55687,56,6
5.5157913799571014,55686,57,6
5.516074412088995,55685,58,6
5.516636208893592,55684,59,6
5.5171177589317555,55683,60,6
5.517460715831381,55682,61,6
5.517858268560488,55681,62,6
5.518132478913219,55680,63,6
5.518135643991067,55679,64,6
5.51865215486996,55678,65,6
5.518713851705524,55677,66,6
5.518821203486505,55676,67,6
5.519059999050078,55675,68,6
5.519060536151723,55674,69,6
5.519127326146219,55673,70,6
5.51917565539053,55672,71,6
5.519262944298978,55671,72,6
5.519964837639513,55670,73,6
5.520009298346075,55669,74,6
5.520135838033317,55668,75,6
5.520681445737527,55667,76,6
5.520804161488924,55666,77,6
5.520872249883233,55665,78,6
5.520901320506013,55664,79,6
5.521109558463078,55663,80,6
5.521399700810222,55662,81,6
5.521981205453837,55661,82,6
5.52203881691125,55660,83,6
5.522055315869629,55659,84,6
